state,accountlength,areacode,internationalplan,voicemailplan,numbervmailmessages,totaldayminutes,totaldaycalls,totaldaycharge,totaleveminutes,totalevecalls,totalevecharge,totalnightminutes,totalnightcalls,totalnightcharge,totalintlminutes,totalintlcalls,totalintlcharge,numbercustomerservicecalls,class,
0.0,0.42436974789915966,1.0,0.0,0.0,0.0,0.20170697012802277,0.7834394904458599,0.20163989290495316,0.6073373459443967,0.4319526627218935,0.6072151045178692,0.6557377049180328,0.4294117647058823,0.6555555555555556,0.5380710659898477,0.16666666666666666,0.537593984962406,0.42857142857142855,0
0.02,0.41596638655462187,0.8137254901960784,0.0,0.0,0.0,0.6167852062588906,0.7834394904458599,0.6168005354752343,0.3622814560045859,0.5207100591715976,0.36210384356035064,0.6129480411225341,0.4823529411764706,0.6129629629629629,0.7969543147208121,0.1111111111111111,0.7969924812030075,0.14285714285714285,0
0.04,0.453781512605042,0.8137254901960784,0.0,0.0,0.0,0.5615931721194879,0.4968152866242038,0.5615796519410978,0.355402694181714,0.5976331360946746,0.35536075522589344,0.5682133926090581,0.6294117647058823,0.5679012345679012,0.39086294416243655,0.2222222222222222,0.39097744360902253,0.2857142857142857,0
0.06,0.49159663865546216,0.8137254901960784,0.0,0.0,0.0,0.6443812233285917,0.5414012738853503,0.6444109772423026,0.4058469475494411,0.40236686390532544,0.4059339177343223,0.6196165601555989,0.5294117647058824,0.619753086419753,0.35025380710659904,0.2777777777777778,0.34962406015037595,0.14285714285714285,0
0.08,0.2647058823529412,0.8137254901960784,0.0,1.0,0.6153846153846154,0.6227596017069701,0.7898089171974523,0.622657295850067,0.6142161077672686,0.7396449704142012,0.6142953472690492,0.7232564601278133,0.7058823529411765,0.7228395061728395,0.6548223350253808,0.16666666666666666,0.6541353383458646,0.14285714285714285,0
0.1,0.5798319327731093,1.0,0.0,0.0,0.0,0.25348506401137977,0.7452229299363057,0.2535140562248996,0.3634279163083978,0.27218934911242604,0.36345246122724206,0.5293136982495138,0.4176470588235294,0.5290123456790123,0.5025380710659899,0.2222222222222222,0.5018796992481203,0.2857142857142857,0
0.12,0.5378151260504201,0.8137254901960784,0.0,1.0,0.8269230769230769,0.5058321479374112,0.6369426751592356,0.5058567603748327,0.4221840068787619,0.5266272189349113,0.42211732973701954,0.5395943317588219,0.5411764705882353,0.5395061728395062,0.6040609137055838,0.05555555555555555,0.6033834586466165,0.0,0
0.12,0.5882352941176471,0.8137254901960784,0.0,0.0,0.0,0.265149359886202,0.6942675159235668,0.26506024096385544,0.5663513900831184,0.6863905325443787,0.5664194200944033,0.6107252014448459,0.5529411764705883,0.6104938271604939,0.5329949238578681,0.1111111111111111,0.5338345864661653,0.14285714285714285,0
0.14,0.42857142857142855,0.8137254901960784,0.0,0.0,0.0,0.6489331436699858,0.5477707006369427,0.6489290495314592,0.4471195184866724,0.5739644970414202,0.4470667565745111,0.6332314531814394,0.7294117647058823,0.6333333333333333,0.5380710659898477,0.5,0.537593984962406,0.14285714285714285,0
0.08,0.453781512605042,0.8137254901960784,0.0,0.0,0.0,0.3203413940256045,0.5477707006369427,0.320281124497992,0.32932072226999143,0.5976331360946746,0.32939986513823327,0.4940261183662129,0.7,0.4938271604938272,0.3654822335025381,0.3333333333333333,0.3646616541353383,0.42857142857142855,0
